125	75	2.912538774	4.41E-02
175	0	2.875666502	0.271340894
175	-100	2.036554203	-0.271129341
175	-125	3.994120464	-0.143677182
175	-150	2.882122606	0.276568833
175	-175	2.667210379	-0.345647117
175	-200	3.932761952	-0.40894595
175	-225	4.095451698	-0.50978596
175	-250	4.30500796	-0.730939246
175	-25	2.326315504	-0.242281764
175	-275	4.327343929	-1.117391119
175	-300	4.230515353	-1.404910154
175	-325	3.904356488	-1.639560288
175	-350	3.670814362	-1.790011399
175	-375	2.973290422	-1.778779058
175	-400	2.085721387	-1.433463375
175	-425	0.878725896	-1.183261514
175	-450	-2.423156045	0.360071452
175	-50	2.395702231	-0.215620595
175	-75	2.402866489	-0.193355307
175	100	2.440919875	-0.108967885
175	125	2.123213739	-0.137159206
175	200	1.929367099	0.108740519
175	225	2.190521618	0.126910907
175	250	2.242101709	0.242748413
175	25	2.835872739	-9.94E-02
175	275	2.322875143	0.257795599
175	300	2.272263835	0.37241947
175	325	2.140556743	0.523295559
175	350	2.049563039	0.608789165
175	375	1.911578947	0.627352912
175	400	1.544524577	0.648000164
175	425	1.609247993	0.771267486
175	450	-0.926344443	0.601859557
175	50	2.797120291	-0.146220431
175	75	2.643168249	2.96E-02
225	0	4.504481289	0.809810303
225	-100	2.123157765	0.151804227
225	-125	2.164244234	0.179204196
225	-150	2.133894771	0.124552452
225	-175	3.832995626	-0.279040013
225	-200	4.004984598	-0.283954121
225	-225	4.17694777	-0.379449959
225	-250	4.558276634	-0.70634036
225	-25	2.307904685	-5.61E-02
225	-275	4.562452311	-0.9692745
225	-300	4.311760589	-1.275807686
225	-325	4.266072433	-1.39907603
225	-350	4.027686702	-1.500472486
225	-375	3.561744733	-1.374765638
225	-400	2.365773263	-0.758551442
225	-425	0.804602936	-0.10158646
225	-450	0.205692945	6.17E-02
225	-50	2.33997793	-0.062942128
225	-75	2.354164495	0.22110228
225	100	4.155322083	0.376150252
225	125	3.13504384	0.337535854
225	150	3.629868895	0.346299529
225	175	2.922324732	0.54107952
225	200	3.228403474	1.05725336
225	225	3.670985404	1.487371392
225	250	3.590571871	1.569858703
225	25	4.530488163	0.887909224
225	275	3.619588101	1.815761695
225	300	3.356539918	1.772212408
225	325	2.999860315	1.745178146
225	350	2.451923227	1.553408426
225	375	1.5460104	0.904019662
225	400	2.038866493	1.354665259
225	425	-0.851818716	-0.105736894
225	450	-3.337474676	-0.930967407
225	50	4.407786612	1.004618939
225	75	4.283705815	0.938899967
275	0	4.284026137	1.19413591
275	-100	4.058668572	0.414122999
275	-125	3.734547225	0.354966607
275	-150	3.919476478	9.06E-02
275	-175	3.278324593	-0.254216287
275	-200	3.375012915	-0.357433219
275	-225	3.941575351	-0.593878882
275	-250	4.073394789	-1.104266142
275	-25	2.208061311	-7.01E-02
275	-275	3.94823473	-1.226943307
275	-300	4.102383505	-1.363811936
275	-325	4.03812888	-1.437782545
275	-350	3.796844034	-1.446333171
275	-375	3.007296388	-1.110678161
275	-400	1.799457455	-0.498494202
275	-450	0.350628829	0.254629156
275	-50	4.18799853	-1.84E-02
275	-75	4.165283804	0.140800848
275	100	3.528382805	0.816296992
275	125	3.175664091	0.606585663
275	150	3.472151535	1.019310541
275	175	2.748621959	0.913532922
275	200	2.78492092	1.152089842
275	225	3.273045179	1.555475364
275	250	3.460806542	1.731810882
275	25	4.207170137	1.351310995
275	275	3.355599509	1.768183129
275	300	3.064325934	1.68891415
275	325	2.518037363	1.47155784
275	350	1.867758109	1.028652486
275	375	0.966019595	0.432610385
275	400	3.28E-02	0.389418943
275	425	-2.419275699	-0.733163468
275	450	-3.556718984	-0.96832465
275	50	4.147112711	1.197217078
275	75	3.879852731	1.231538687
325	0	4.010286983	-0.339061531
325	-100	3.848884647	0.336722304
325	-125	3.397978318	0.337606619
325	-150	3.634249268	-2.67E-02
325	-175	2.6891357	-0.267816148
325	-200	2.889502052	-0.428222058
325	-225	3.252225806	-0.697230857
325	-250	3.435237504	-0.904780627
325	-25	4.168671313	-0.186212156
325	-275	3.776900736	-1.140703189
325	-300	3.944818079	-1.096733841
325	-325	3.736644269	-1.133330654
325	-350	3.216039698	-0.957540354
325	-375	2.221843928	-0.638258495
325	-400	3.036259525	-1.995102898
325	-425	1.301225822	-1.799310485
325	-450	-2.004390617	0.298562963
325	-50	4.004872816	-3.43E-02
325	-75	3.93294056	0.100142132
325	100	3.00348522	0.150027927
325	125	2.551537896	-6.48E-02
325	150	1.98671375	-0.215633431
325	175	1.966403068	-6.85E-02
325	200	2.585045903	0.132252465
325	225	3.524301945	0.307410859
325	250	3.647578554	0.473440942
325	25	4.052348994	-0.206391472
325	275	3.728514766	0.599948116
325	300	3.668157119	0.500294108
325	325	3.389953328	0.327886935
325	350	2.410363828	0.27660476
325	375	0.932084909	5.33E-02
325	400	-1.20688626	0.349960672
325	425	-3.175050441	0.304373
325	450	-1.004643137	4.42E-02
325	50	4.094329939	-0.137320886
325	75	3.703528271	0.181546521
375	0	4.0394846	-2.36E-02
375	-100	3.733499756	-0.563628432
375	-125	3.249042679	-0.576679744
375	-150	3.312806373	-0.955715168
375	-175	2.600689198	-0.852775777
375	-200	3.047391121	-1.198486421
375	-225	3.390737582	-1.532209314
375	-250	3.449560485	-1.722562285
375	-25	4.215642869	-1.102217619
375	-275	3.395366448	-1.71000982
375	-300	3.089729756	-1.591070669
375	-325	2.695716342	-1.426655161
375	-350	1.794124572	-0.967827491
375	-375	0.803908659	-0.335031102
375	-400	0.417139781	-6.16E-02
375	-425	-1.609688012	0.472245496
375	-450	-2.990636763	0.462847066
375	-50	4.126254693	-1.047233981
375	-75	3.694944715	-1.049947967
375	100	2.715120994	-5.83E-02
375	125	2.402690313	-0.220710861
375	150	2.069484681	-0.274586701
375	175	2.087921588	-0.145416503
375	200	2.647504048	5.84E-02
375	225	3.20753251	0.22354909
375	250	3.6235022	0.333546684
375	25	3.964109073	8.57E-02
375	275	3.708834966	0.295847045
375	300	3.375295106	0.263765905
375	325	2.603568852	0.22544623
375	350	1.813630379	6.03E-02
375	375	0.369911769	-1.45E-02
375	400	-0.926814423	0.209657659
375	425	-3.339269919	0.268839512
375	450	-4.089807881	0.550622139
375	50	3.735599902	0.143676649
375	75	3.273502372	0.110586619
425	0	4.18870748	0.051029593
425	-100	3.149643849	-0.559467244
425	-125	2.894790671	-0.732386416
425	-150	2.96318164	-1.004248077
425	-175	2.624655882	-0.85792549
425	-200	3.092997714	-1.261716852
425	-225	3.405469913	-1.467259387
425	-250	3.478885264	-1.465647598
425	-25	4.020515625	-1.144439779
425	-275	3.33720907	-1.390875737
425	-300	2.95804459	-1.236555738
425	-325	2.392008139	-0.925130881
425	-350	1.392631237	-0.533140582
425	-375	1.402079291	-0.547460435
425	-400	-1.149419725	0.211977064
425	-425	-2.631641589	0.339044236
425	-450	-2.934810277	0.34155106
425	-50	3.796518701	-1.14528166
425	-75	3.517979261	-0.727709494
425	100	2.78925592	8.76E-03
425	125	2.32671321	-0.15427173
425	150	2.092996902	-0.197422211
425	175	2.029821202	-0.109186615
425	200	2.399101494	5.80E-02
425	225	2.948519974	0.289055112
425	250	3.340957871	0.331440725
425	25	4.080545931	6.59E-02
425	275	3.422251956	0.423988266
425	300	3.198303973	0.3118634
425	325	2.773195062	0.259915468
425	350	1.863803528	0.134191083
425	375	3.035943399	0.383379028
425	400	-0.443976163	0.191442286
425	425	-3.139963084	3.51E-02
425	450	-3.958868417	0.326690364
425	50	3.784885147	8.93E-02
425	75	3.421557245	7.82E-02
475	0	4.26090789	0.711534724
475	-100	2.606045298	-0.43485233
475	-125	2.689069185	-0.535003925
475	-150	2.761610502	-0.7505292
475	-175	2.560798888	-0.784206508
475	-200	3.120936254	-1.150580418
475	-225	3.498694239	-1.316529481
475	-250	3.483749103	-1.337488418
475	-25	3.918037952	-1.028215115
475	-275	3.214841873	-1.184758649
475	-300	2.916542484	-0.994799837
475	-325	2.170912192	-0.744013057
475	-350	1.065913687	-0.331989922
475	-375	0.465904335	-0.362232236
475	-400	-0.921978286	0.421783347
475	-425	-2.592581156	0.37749804
475	-450	-2.907358374	0.343643902
475	-50	3.714786473	-0.844425747
475	-75	3.23053767	-0.665394019
475	100	2.927932788	0.318243336
475	125	2.547255067	5.61E-02
475	150	2.383799346	-5.35E-02
475	175	2.244827234	3.63E-02
475	200	2.435161685	0.156377103
475	225	2.883541083	0.491069817
475	250	3.069444265	0.472062843
475	25	4.261332189	0.617971064
475	275	3.02547133	0.512453801
475	300	2.735439805	0.472301706
475	325	2.375810572	0.411532455
475	350	1.738357938	0.230445499
475	375	2.894422008	0.589667266
475	400	-0.664301107	0.257576497
475	425	-2.844459764	5.76E-02
475	450	-3.754974015	-9.52E-02
475	50	4.022910346	0.489898327
475	75	3.458697454	0.399208714
525	0	3.967358524	-6.08E-02
525	-100	3.018008347	-0.614940426
525	-125	2.732354342	-0.587623947
525	-150	2.891665957	-0.778126474
525	-175	2.76624305	-0.729525606
525	-200	3.277627717	-1.143688511
525	-225	3.602948714	-1.155710565
525	-250	3.481772771	-1.098603359
525	-25	3.80485269	-0.842468504
525	-275	3.1017832	-0.93742394
525	-300	2.645731426	-0.726365957
525	-325	1.905468281	-0.483446367
525	-350	0.695396515	-0.196551213
525	-375	-2.18E-02	-0.227174853
525	-400	-1.45992275	0.26247365
525	-425	-2.515569303	0.542636584
525	-450	-2.788471323	0.257819885
525	-50	3.566325	-0.812992484
525	-75	3.208130342	-0.562128377
525	100	2.615097628	-0.160426088
525	125	2.556753959	-0.201928163
525	150	2.582107137	-0.148534705
525	175	2.570238742	-4.14E-02
525	200	3.173361211	1.50E-02
525	225	3.651731763	-7.05E-02
525	250	3.395420082	7.04E-02
525	25	3.804365921	4.68E-02
525	275	3.369777977	3.74E-02
525	300	2.777466785	-1.55E-02
525	325	1.536314535	-1.26E-02
525	350	0.832669426	3.05E-02
525	375	-4.25E-03	0.324709032
525	400	-1.907675414	0.328802854
525	425	-3.515291518	0.583119272
525	50	3.645105117	-7.86E-03
525	75	3.061346034	-7.67E-02
575	0	4.249227124	1.96E-02
575	-100	2.96241242	-0.48031378
575	-125	2.802399804	-0.615675464
575	-150	2.876731656	-0.685363312
575	-175	2.94736102	-0.738636184
575	-200	3.288256967	-0.928283863
575	-225	3.572946819	-0.998842904
575	-250	3.466593735	-0.998945788
575	-25	3.826279531	-0.851035308
575	-275	3.17990823	-0.829633899
575	-300	2.620582484	-0.563414394
575	-325	1.801352912	-0.376300481
575	-350	0.743643443	-0.1359572
575	-375	-0.121197394	-9.52E-02
575	-400	-1.490011343	0.424256036
575	-425	-2.677718489	0.382287232
575	-450	-2.835330714	0.380382122
575	-50	3.602972045	-0.627625797
575	-75	3.406243855	-0.551142113
575	100	2.935594502	-0.212404522
575	125	2.714001301	-0.157254472
575	150	2.752903384	-9.65E-02
575	175	3.087235995	-0.14222685
575	200	3.390061121	-7.19E-02
575	225	3.547286673	3.38E-02
575	250	3.602250815	-4.37E-02
575	25	4.150886461	2.96E-02
575	275	3.163322665	-4.03E-02
575	300	2.647722286	-0.114042939
575	325	1.977244252	-0.127786401
575	350	0.866101582	-2.40E-02
575	375	-0.203650973	0.432245545
575	400	-2.123212868	0.401014886
575	425	-3.686673008	0.753556412
575	50	3.651192145	4.71E-02
575	75	3.129345337	-0.063824493
625	0	4.045238529	1.114877644
625	-100	3.219002303	-0.561142951
625	-125	2.991243226	-0.611329355
625	-150	2.935624548	-0.574761748
625	-175	3.140156434	-0.69789484
625	-200	3.457221861	-0.85120968
625	-225	3.549552205	-0.887787904
625	-250	3.395699689	-0.863390878
625	-25	3.715228469	-0.833647001
625	-275	3.098660945	-0.761996077
625	-300	2.530179873	-0.550653815
625	-325	1.798714262	-0.332538875
625	-350	0.736823059	-9.78E-02
625	-375	6.00E-02	3.05E-02
625	-400	-1.354636735	0.424009959
625	-425	-2.742628455	0.463105151
625	-450	-2.899663141	0.360009601
625	-50	3.541900196	-0.57996286
625	-75	3.169625975	-0.47576788
625	100	2.917282764	0.442216585
625	125	2.76264542	0.332731607
625	150	2.725000814	0.367053385
625	175	2.853810728	0.475742829
625	200	3.028918844	0.575198994
625	225	3.403465861	0.694485299
625	250	3.515629442	0.704995435
625	25	4.042355612	1.031130956
625	275	3.197900861	0.669011864
625	300	2.812811694	0.533778213
625	325	2.305637346	0.369108436
625	350	1.450651832	0.220082134
625	375	1.582439184	0.512607347
625	400	-1.019685719	6.66E-02
625	425	-2.604529842	-0.104985526
625	50	3.802380565	0.930212545
625	75	3.352497864	0.681021525
675	0	4.025407552	0.939743327
675	-100	3.241388435	-0.594062398
675	-125	3.084047923	-0.597231272
675	-150	3.208231558	-0.638642566
675	-175	3.127771918	-0.68423902
675	-200	3.552538977	-0.773927766
675	-225	3.616941994	-0.810713524
675	-250	3.409580065	-0.735148622
675	-25	3.76277736	-0.806998037
675	-275	2.977216309	-0.609319797
675	-300	2.43058034	-0.435785761
675	-325	1.369066492	-0.239983131
675	-350	0.690523263	-0.123468218
675	-375	0.165972476	0.192823127
675	-400	-1.777304049	0.506072775
675	-425	-2.681954789	0.477999187
675	-450	-3.04806491	0.373356109
675	-50	3.673662912	-0.610354554
675	-75	3.29055501	-0.490564342
675	100	2.972865677	0.272497144
675	125	2.728327933	0.321138691
675	150	2.73793445	0.42222392
675	175	2.930130121	0.513740085
675	200	3.426030564	0.621153308
675	225	3.560788675	0.649185215
675	250	3.500981672	0.553573392
675	25	3.99454361	0.847709213
675	275	3.120199739	0.533256364
675	300	2.773675441	0.391637999
675	325	2.040614255	0.279335671
675	350	0.976363932	0.166390299
675	375	0.42375902	0.508299755
675	400	-1.675029224	0.105848653
675	425	-3.172359163	0.120530489
675	50	3.607689576	0.674272623
675	75	3.113824338	0.496101079
725	0	4.062058143	0.916219106
725	-100	2.965112893	-0.191824116
725	-125	2.926478772	-0.256797028
725	-150	2.912293444	-0.305688573
725	-175	3.325494845	-0.445341515
725	-200	3.63346017	-0.407460823
725	-225	3.61734511	-0.423701995
725	-250	3.436101927	-0.360743711
725	-25	3.681849692	-0.441926304
725	-275	3.220717991	-0.251351329
725	-300	2.398892921	-0.188224129
725	-325	1.353201764	-0.150821598
725	-350	2.321208538	-4.67E-02
725	-375	-0.143533628	1.15E-02
725	-400	-1.383505773	0.358576679
725	-425	-2.855278057	0.188070651
725	-450	-3.260385471	0.10291803
725	-50	3.302433415	-0.326080426
725	-75	3.239213312	-0.22056461
725	100	2.871024303	0.258724189
725	125	2.806026023	0.266031424
725	150	2.728542852	0.368451096
725	175	2.986891276	0.424888652
725	200	3.426673638	0.528979734
725	225	3.560697557	0.512626059
725	250	3.400446478	0.509755842
725	25	3.90490251	0.857477571
725	275	3.022155206	0.397926981
725	300	2.469793888	0.30129275
725	325	1.71770815	0.195363874
725	350	0.892013916	0.104323346
725	375	0.366459305	0.484585223
725	400	-1.131482826	4.18E-02
725	425	-3.152154639	0.123213058
725	50	3.462317632	0.592780831
725	75	3.132232615	0.377209272
775	0	3.778256498	0.448860226
775	-100	3.708950676	1.132421781
775	-125	3.819014796	1.079226761
775	-150	3.831395394	1.076673857
775	-175	3.794387815	1.019705699
775	-200	3.915015717	1.050996562
775	-225	4.102822486	1.196722909
775	-250	4.282345701	1.268828702
775	-25	4.130888817	0.72867117
775	-275	4.257664975	1.269111839
775	-300	4.080298551	1.117987303
775	-325	3.875947925	0.997351017
775	-350	3.559373215	0.939102905
775	-375	2.445350609	0.887498457
775	-400	1.999095449	0.898176162
775	-425	3.706527987	3.509833224
775	-450	0.311235939	3.28278172
775	-50	3.938148371	0.772247068
775	-75	3.789277895	0.936825053
775	100	2.757294108	0.342133879
775	125	2.812372674	0.393836598
775	150	2.859713473	0.388603608
775	175	3.151534907	0.422743527
775	200	3.213066515	0.420987021
775	225	3.126903003	0.411058099
775	250	2.959399935	0.357538085
775	25	3.350388281	0.462235352
775	275	2.516744046	0.329472594
775	300	1.386744601	0.316429974
775	325	2.124393574	0.3203435
775	375	-0.856322428	1.567545395
775	400	-1.989125776	1.271689317
775	425	-3.138879048	1.345914508
775	50	3.421125677	0.405594914
775	75	2.979770441	0.366250324
